Date,RIFSPFF_N.WW,RIFSPBLP_N.WW,RIFSRP_F02_N.WW,trade_date
2001/12/14,1.88,4.96,,20011214
2001/12/15,1.88,4.96,,20011215
2001/12/16,1.88,4.96,,20011216
2001/12/17,1.88,4.96,,20011217
2001/12/18,1.88,4.96,,20011218
2001/12/19,1.84,4.75,,20011219
2001/12/20,1.84,4.75,,20011220
2001/12/21,1.84,4.75,,20011221
2001/12/22,1.84,4.75,,20011222
2001/12/23,1.84,4.75,,20011223
2001/12/24,1.84,4.75,,20011224
2001/12/25,1.84,4.75,,20011225
2001/12/26,1.77,4.75,,20011226
2001/12/27,1.77,4.75,,20011227
2001/12/28,1.77,4.75,,20011228
2001/12/29,1.77,4.75,,20011229
2001/12/30,1.77,4.75,,20011230
2001/12/31,1.77,4.75,,20011231
2002/1/1,1.77,4.75,,20020101
2002/1/2,1.63,4.75,,20020102
2002/1/3,1.63,4.75,,20020103
2002/1/4,1.63,4.75,,20020104
2002/1/5,1.63,4.75,,20020105
2002/1/6,1.63,4.75,,20020106
2002/1/7,1.63,4.75,,20020107
2002/1/8,1.63,4.75,,20020108
2002/1/9,1.64,4.75,,20020109
2002/1/10,1.64,4.75,,20020110
2002/1/11,1.64,4.75,,20020111
2002/1/12,1.64,4.75,,20020112
2002/1/13,1.64,4.75,,20020113
2002/1/14,1.64,4.75,,20020114
2002/1/15,1.64,4.75,,20020115
2002/1/16,1.74,4.75,,20020116
2002/1/17,1.74,4.75,,20020117
2002/1/18,1.74,4.75,,20020118
2002/1/19,1.74,4.75,,20020119
2002/1/20,1.74,4.75,,20020120
2002/1/21,1.74,4.75,,20020121
2002/1/22,1.74,4.75,,20020122
2002/1/23,1.74,4.75,,20020123
2002/1/24,1.74,4.75,,20020124
2002/1/25,1.74,4.75,,20020125
2002/1/26,1.74,4.75,,20020126
2002/1/27,1.74,4.75,,20020127
2002/1/28,1.74,4.75,,20020128
2002/1/29,1.74,4.75,,20020129
2002/1/30,1.78,4.75,,20020130
2002/1/31,1.78,4.75,,20020131
2002/2/1,1.78,4.75,,20020201
2002/2/2,1.78,4.75,,20020202
2002/2/3,1.78,4.75,,20020203
2002/2/4,1.78,4.75,,20020204
2002/2/5,1.78,4.75,,20020205
2002/2/6,1.74,4.75,,20020206
2002/2/7,1.74,4.75,,20020207
2002/2/8,1.74,4.75,,20020208
2002/2/9,1.74,4.75,,20020209
2002/2/10,1.74,4.75,,20020210
2002/2/11,1.74,4.75,,20020211
2002/2/12,1.74,4.75,,20020212
2002/2/13,1.72,4.75,,20020213
2002/2/14,1.72,4.75,,20020214
2002/2/15,1.72,4.75,,20020215
2002/2/16,1.72,4.75,,20020216
2002/2/17,1.72,4.75,,20020217
2002/2/18,1.72,4.75,,20020218
2002/2/19,1.72,4.75,,20020219
2002/2/20,1.75,4.75,,20020220
2002/2/21,1.75,4.75,,20020221
2002/2/22,1.75,4.75,,20020222
2002/2/23,1.75,4.75,,20020223
2002/2/24,1.75,4.75,,20020224
2002/2/25,1.75,4.75,,20020225
2002/2/26,1.75,4.75,,20020226
2002/2/27,1.75,4.75,,20020227
2002/2/28,1.75,4.75,,20020228
2002/3/1,1.75,4.75,,20020301
2002/3/2,1.75,4.75,,20020302
2002/3/3,1.75,4.75,,20020303
2002/3/4,1.75,4.75,,20020304
2002/3/5,1.75,4.75,,20020305
2002/3/6,1.74,4.75,,20020306
2002/3/7,1.74,4.75,,20020307
2002/3/8,1.74,4.75,,20020308
2002/3/9,1.74,4.75,,20020309
2002/3/10,1.74,4.75,,20020310
2002/3/11,1.74,4.75,,20020311
2002/3/12,1.74,4.75,,20020312
2002/3/13,1.71,4.75,,20020313
2002/3/14,1.71,4.75,,20020314
2002/3/15,1.71,4.75,,20020315
2002/3/16,1.71,4.75,,20020316
2002/3/17,1.71,4.75,,20020317
2002/3/18,1.71,4.75,,20020318
2002/3/19,1.71,4.75,,20020319
2002/3/20,1.76,4.75,,20020320
2002/3/21,1.76,4.75,,20020321
2002/3/22,1.76,4.75,,20020322
2002/3/23,1.76,4.75,,20020323
2002/3/24,1.76,4.75,,20020324
2002/3/25,1.76,4.75,,20020325
2002/3/26,1.76,4.75,,20020326
2002/3/27,1.7,4.75,,20020327
2002/3/28,1.7,4.75,,20020328
2002/3/29,1.7,4.75,,20020329
2002/3/30,1.7,4.75,,20020330
2002/3/31,1.7,4.75,,20020331
2002/4/1,1.7,4.75,,20020401
2002/4/2,1.7,4.75,,20020402
2002/4/3,1.77,4.75,,20020403
2002/4/4,1.77,4.75,,20020404
2002/4/5,1.77,4.75,,20020405
2002/4/6,1.77,4.75,,20020406
2002/4/7,1.77,4.75,,20020407
2002/4/8,1.77,4.75,,20020408
2002/4/9,1.77,4.75,,20020409
2002/4/10,1.71,4.75,,20020410
2002/4/11,1.71,4.75,,20020411
2002/4/12,1.71,4.75,,20020412
2002/4/13,1.71,4.75,,20020413
2002/4/14,1.71,4.75,,20020414
2002/4/15,1.71,4.75,,20020415
2002/4/16,1.71,4.75,,20020416
2002/4/17,1.78,4.75,,20020417
2002/4/18,1.78,4.75,,20020418
2002/4/19,1.78,4.75,,20020419
2002/4/20,1.78,4.75,,20020420
2002/4/21,1.78,4.75,,20020421
2002/4/22,1.78,4.75,,20020422
2002/4/23,1.78,4.75,,20020423
2002/4/24,1.7,4.75,,20020424
2002/4/25,1.7,4.75,,20020425
2002/4/26,1.7,4.75,,20020426
2002/4/27,1.7,4.75,,20020427
2002/4/28,1.7,4.75,,20020428
2002/4/29,1.7,4.75,,20020429
2002/4/30,1.7,4.75,,20020430
2002/5/1,1.81,4.75,,20020501
2002/5/2,1.81,4.75,,20020502
2002/5/3,1.81,4.75,,20020503
2002/5/4,1.81,4.75,,20020504
2002/5/5,1.81,4.75,,20020505
2002/5/6,1.81,4.75,,20020506
2002/5/7,1.81,4.75,,20020507
2002/5/8,1.74,4.75,,20020508
2002/5/9,1.74,4.75,,20020509
2002/5/10,1.74,4.75,,20020510
2002/5/11,1.74,4.75,,20020511
2002/5/12,1.74,4.75,,20020512
2002/5/13,1.74,4.75,,20020513
2002/5/14,1.74,4.75,,20020514
2002/5/15,1.75,4.75,,20020515
2002/5/16,1.75,4.75,,20020516
2002/5/17,1.75,4.75,,20020517
2002/5/18,1.75,4.75,,20020518
2002/5/19,1.75,4.75,,20020519
2002/5/20,1.75,4.75,,20020520
2002/5/21,1.75,4.75,,20020521
2002/5/22,1.71,4.75,,20020522
2002/5/23,1.71,4.75,,20020523
2002/5/24,1.71,4.75,,20020524
2002/5/25,1.71,4.75,,20020525
2002/5/26,1.71,4.75,,20020526
2002/5/27,1.71,4.75,,20020527
2002/5/28,1.71,4.75,,20020528
2002/5/29,1.78,4.75,,20020529
2002/5/30,1.78,4.75,,20020530
2002/5/31,1.78,4.75,,20020531
2002/6/1,1.78,4.75,,20020601
2002/6/2,1.78,4.75,,20020602
2002/6/3,1.78,4.75,,20020603
2002/6/4,1.78,4.75,,20020604
2002/6/5,1.78,4.75,,20020605
2002/6/6,1.78,4.75,,20020606
2002/6/7,1.78,4.75,,20020607
2002/6/8,1.78,4.75,,20020608
2002/6/9,1.78,4.75,,20020609
2002/6/10,1.78,4.75,,20020610
2002/6/11,1.78,4.75,,20020611
2002/6/12,1.74,4.75,,20020612
2002/6/13,1.74,4.75,,20020613
2002/6/14,1.74,4.75,,20020614
2002/6/15,1.74,4.75,,20020615
2002/6/16,1.74,4.75,,20020616
2002/6/17,1.74,4.75,,20020617
2002/6/18,1.74,4.75,,20020618
2002/6/19,1.75,4.75,,20020619
2002/6/20,1.75,4.75,,20020620
2002/6/21,1.75,4.75,,20020621
2002/6/22,1.75,4.75,,20020622
2002/6/23,1.75,4.75,,20020623
2002/6/24,1.75,4.75,,20020624
2002/6/25,1.75,4.75,,20020625
2002/6/26,1.75,4.75,,20020626
2002/6/27,1.75,4.75,,20020627
2002/6/28,1.75,4.75,,20020628
2002/6/29,1.75,4.75,,20020629
2002/6/30,1.75,4.75,,20020630
2002/7/1,1.75,4.75,,20020701
2002/7/2,1.75,4.75,,20020702
2002/7/3,1.75,4.75,,20020703
2002/7/4,1.75,4.75,,20020704
2002/7/5,1.75,4.75,,20020705
2002/7/6,1.75,4.75,,20020706
2002/7/7,1.75,4.75,,20020707
2002/7/8,1.75,4.75,,20020708
2002/7/9,1.75,4.75,,20020709
2002/7/10,1.73,4.75,,20020710
2002/7/11,1.73,4.75,,20020711
2002/7/12,1.73,4.75,,20020712
2002/7/13,1.73,4.75,,20020713
2002/7/14,1.73,4.75,,20020714
2002/7/15,1.73,4.75,,20020715
2002/7/16,1.73,4.75,,20020716
2002/7/17,1.74,4.75,,20020717
2002/7/18,1.74,4.75,,20020718
2002/7/19,1.74,4.75,,20020719
2002/7/20,1.74,4.75,,20020720
2002/7/21,1.74,4.75,,20020721
2002/7/22,1.74,4.75,,20020722
2002/7/23,1.74,4.75,,20020723
2002/7/24,1.72,4.75,,20020724
2002/7/25,1.72,4.75,,20020725
2002/7/26,1.72,4.75,,20020726
2002/7/27,1.72,4.75,,20020727
2002/7/28,1.72,4.75,,20020728
2002/7/29,1.72,4.75,,20020729
2002/7/30,1.72,4.75,,20020730
2002/7/31,1.72,4.75,,20020731
2002/8/1,1.72,4.75,,20020801
2002/8/2,1.72,4.75,,20020802
2002/8/3,1.72,4.75,,20020803
2002/8/4,1.72,4.75,,20020804
2002/8/5,1.72,4.75,,20020805
2002/8/6,1.72,4.75,,20020806
2002/8/7,1.74,4.75,,20020807
2002/8/8,1.74,4.75,,20020808
2002/8/9,1.74,4.75,,20020809
2002/8/10,1.74,4.75,,20020810
2002/8/11,1.74,4.75,,20020811
2002/8/12,1.74,4.75,,20020812
2002/8/13,1.74,4.75,,20020813
2002/8/14,1.72,4.75,,20020814
2002/8/15,1.72,4.75,,20020815
2002/8/16,1.72,4.75,,20020816
2002/8/17,1.72,4.75,,20020817
2002/8/18,1.72,4.75,,20020818
2002/8/19,1.72,4.75,,20020819
2002/8/20,1.72,4.75,,20020820
2002/8/21,1.73,4.75,,20020821
2002/8/22,1.73,4.75,,20020822
2002/8/23,1.73,4.75,,20020823
2002/8/24,1.73,4.75,,20020824
2002/8/25,1.73,4.75,,20020825
2002/8/26,1.73,4.75,,20020826
2002/8/27,1.73,4.75,,20020827
2002/8/28,1.76,4.75,,20020828
2002/8/29,1.76,4.75,,20020829
2002/8/30,1.76,4.75,,20020830
2002/8/31,1.76,4.75,,20020831
2002/9/1,1.76,4.75,,20020901
2002/9/2,1.76,4.75,,20020902
2002/9/3,1.76,4.75,,20020903
2002/9/4,1.81,4.75,,20020904
2002/9/5,1.81,4.75,,20020905
2002/9/6,1.81,4.75,,20020906
2002/9/7,1.81,4.75,,20020907
2002/9/8,1.81,4.75,,20020908
2002/9/9,1.81,4.75,,20020909
2002/9/10,1.81,4.75,,20020910
2002/9/11,1.73,4.75,,20020911
2002/9/12,1.73,4.75,,20020912
2002/9/13,1.73,4.75,,20020913
2002/9/14,1.73,4.75,,20020914
2002/9/15,1.73,4.75,,20020915
2002/9/16,1.73,4.75,,20020916
2002/9/17,1.73,4.75,,20020917
2002/9/18,1.73,4.75,,20020918
2002/9/19,1.73,4.75,,20020919
2002/9/20,1.73,4.75,,20020920
2002/9/21,1.73,4.75,,20020921
2002/9/22,1.73,4.75,,20020922
2002/9/23,1.73,4.75,,20020923
2002/9/24,1.73,4.75,,20020924
2002/9/25,1.72,4.75,,20020925
2002/9/26,1.72,4.75,,20020926
2002/9/27,1.72,4.75,,20020927
2002/9/28,1.72,4.75,,20020928
2002/9/29,1.72,4.75,,20020929
2002/9/30,1.72,4.75,,20020930
2002/10/1,1.72,4.75,,20021001
2002/10/2,1.8,4.75,,20021002
2002/10/3,1.8,4.75,,20021003
2002/10/4,1.8,4.75,,20021004
2002/10/5,1.8,4.75,,20021005
2002/10/6,1.8,4.75,,20021006
2002/10/7,1.8,4.75,,20021007
2002/10/8,1.8,4.75,,20021008
2002/10/9,1.73,4.75,,20021009
2002/10/10,1.73,4.75,,20021010
2002/10/11,1.73,4.75,,20021011
2002/10/12,1.73,4.75,,20021012
2002/10/13,1.73,4.75,,20021013
2002/10/14,1.73,4.75,,20021014
2002/10/15,1.73,4.75,,20021015
2002/10/16,1.75,4.75,,20021016
2002/10/17,1.75,4.75,,20021017
2002/10/18,1.75,4.75,,20021018
2002/10/19,1.75,4.75,,20021019
2002/10/20,1.75,4.75,,20021020
2002/10/21,1.75,4.75,,20021021
2002/10/22,1.75,4.75,,20021022
2002/10/23,1.72,4.75,,20021023
2002/10/24,1.72,4.75,,20021024
2002/10/25,1.72,4.75,,20021025
2002/10/26,1.72,4.75,,20021026
2002/10/27,1.72,4.75,,20021027
2002/10/28,1.72,4.75,,20021028
2002/10/29,1.72,4.75,,20021029
2002/10/30,1.79,4.75,,20021030
2002/10/31,1.79,4.75,,20021031
2002/11/1,1.79,4.75,,20021101
2002/11/2,1.79,4.75,,20021102
2002/11/3,1.79,4.75,,20021103
2002/11/4,1.79,4.75,,20021104
2002/11/5,1.79,4.75,,20021105
2002/11/6,1.7,4.75,,20021106
2002/11/7,1.7,4.75,,20021107
2002/11/8,1.7,4.75,,20021108
2002/11/9,1.7,4.75,,20021109
2002/11/10,1.7,4.75,,20021110
2002/11/11,1.7,4.75,,20021111
2002/11/12,1.7,4.75,,20021112
2002/11/13,1.21,4.25,,20021113
2002/11/14,1.21,4.25,,20021114
2002/11/15,1.21,4.25,,20021115
2002/11/16,1.21,4.25,,20021116
2002/11/17,1.21,4.25,,20021117
2002/11/18,1.21,4.25,,20021118
2002/11/19,1.21,4.25,,20021119
2002/11/20,1.28,4.25,,20021120
2002/11/21,1.28,4.25,,20021121
2002/11/22,1.28,4.25,,20021122
2002/11/23,1.28,4.25,,20021123
2002/11/24,1.28,4.25,,20021124
2002/11/25,1.28,4.25,,20021125
2002/11/26,1.28,4.25,,20021126
2002/11/27,1.27,4.25,,20021127
2002/11/28,1.27,4.25,,20021128
2002/11/29,1.27,4.25,,20021129
2002/11/30,1.27,4.25,,20021130
2002/12/1,1.27,4.25,,20021201
2002/12/2,1.27,4.25,,20021202
2002/12/3,1.27,4.25,,20021203
2002/12/4,1.24,4.25,,20021204
2002/12/5,1.24,4.25,,20021205
2002/12/6,1.24,4.25,,20021206
2002/12/7,1.24,4.25,,20021207
2002/12/8,1.24,4.25,,20021208
2002/12/9,1.24,4.25,,20021209
2002/12/10,1.24,4.25,,20021210
2002/12/11,1.23,4.25,,20021211
2002/12/12,1.23,4.25,,20021212
2002/12/13,1.23,4.25,,20021213
2002/12/14,1.23,4.25,,20021214
2002/12/15,1.23,4.25,,20021215
2002/12/16,1.23,4.25,,20021216
2002/12/17,1.23,4.25,,20021217
2002/12/18,1.27,4.25,,20021218
2002/12/19,1.27,4.25,,20021219
2002/12/20,1.27,4.25,,20021220
2002/12/21,1.27,4.25,,20021221
2002/12/22,1.27,4.25,,20021222
2002/12/23,1.27,4.25,,20021223
2002/12/24,1.27,4.25,,20021224
2002/12/25,1.23,4.25,,20021225
2002/12/26,1.23,4.25,,20021226
2002/12/27,1.23,4.25,,20021227
2002/12/28,1.23,4.25,,20021228
2002/12/29,1.23,4.25,,20021229
2002/12/30,1.23,4.25,,20021230
2002/12/31,1.23,4.25,,20021231
2003/1/1,1.2,4.25,,20030101
2003/1/2,1.2,4.25,,20030102
2003/1/3,1.2,4.25,,20030103
2003/1/4,1.2,4.25,,20030104
2003/1/5,1.2,4.25,,20030105
2003/1/6,1.2,4.25,,20030106
2003/1/7,1.2,4.25,,20030107
2003/1/8,1.2,4.25,,20030108
2003/1/9,1.2,4.25,,20030109
2003/1/10,1.2,4.25,,20030110
2003/1/11,1.2,4.25,,20030111
2003/1/12,1.2,4.25,,20030112
2003/1/13,1.2,4.25,,20030113
2003/1/14,1.2,4.25,,20030114
2003/1/15,1.26,4.25,2.25,20030115
2003/1/16,1.26,4.25,2.25,20030116
2003/1/17,1.26,4.25,2.25,20030117
2003/1/18,1.26,4.25,2.25,20030118
2003/1/19,1.26,4.25,2.25,20030119
2003/1/20,1.26,4.25,2.25,20030120
2003/1/21,1.26,4.25,2.25,20030121
2003/1/22,1.23,4.25,2.25,20030122
2003/1/23,1.23,4.25,2.25,20030123
2003/1/24,1.23,4.25,2.25,20030124
2003/1/25,1.23,4.25,2.25,20030125
2003/1/26,1.23,4.25,2.25,20030126
2003/1/27,1.23,4.25,2.25,20030127
2003/1/28,1.23,4.25,2.25,20030128
2003/1/29,1.24,4.25,2.25,20030129
2003/1/30,1.24,4.25,2.25,20030130
2003/1/31,1.24,4.25,2.25,20030131
2003/2/1,1.24,4.25,2.25,20030201
2003/2/2,1.24,4.25,2.25,20030202
2003/2/3,1.24,4.25,2.25,20030203
2003/2/4,1.24,4.25,2.25,20030204
2003/2/5,1.29,4.25,2.25,20030205
2003/2/6,1.29,4.25,2.25,20030206
2003/2/7,1.29,4.25,2.25,20030207
2003/2/8,1.29,4.25,2.25,20030208
2003/2/9,1.29,4.25,2.25,20030209
2003/2/10,1.29,4.25,2.25,20030210
2003/2/11,1.29,4.25,2.25,20030211
2003/2/12,1.22,4.25,2.25,20030212
2003/2/13,1.22,4.25,2.25,20030213
2003/2/14,1.22,4.25,2.25,20030214
2003/2/15,1.22,4.25,2.25,20030215
2003/2/16,1.22,4.25,2.25,20030216
2003/2/17,1.22,4.25,2.25,20030217
2003/2/18,1.22,4.25,2.25,20030218
2003/2/19,1.3,4.25,2.25,20030219
2003/2/20,1.3,4.25,2.25,20030220
2003/2/21,1.3,4.25,2.25,20030221
2003/2/22,1.3,4.25,2.25,20030222
2003/2/23,1.3,4.25,2.25,20030223
2003/2/24,1.3,4.25,2.25,20030224
2003/2/25,1.3,4.25,2.25,20030225
2003/2/26,1.24,4.25,2.25,20030226
2003/2/27,1.24,4.25,2.25,20030227
2003/2/28,1.24,4.25,2.25,20030228
2003/3/1,1.24,4.25,2.25,20030301
2003/3/2,1.24,4.25,2.25,20030302
2003/3/3,1.24,4.25,2.25,20030303
2003/3/4,1.24,4.25,2.25,20030304
2003/3/5,1.29,4.25,2.25,20030305
2003/3/6,1.29,4.25,2.25,20030306
2003/3/7,1.29,4.25,2.25,20030307
2003/3/8,1.29,4.25,2.25,20030308
2003/3/9,1.29,4.25,2.25,20030309
2003/3/10,1.29,4.25,2.25,20030310
2003/3/11,1.29,4.25,2.25,20030311
2003/3/12,1.21,4.25,2.25,20030312
2003/3/13,1.21,4.25,2.25,20030313
2003/3/14,1.21,4.25,2.25,20030314
2003/3/15,1.21,4.25,2.25,20030315
2003/3/16,1.21,4.25,2.25,20030316
2003/3/17,1.21,4.25,2.25,20030317
2003/3/18,1.21,4.25,2.25,20030318
2003/3/19,1.27,4.25,2.25,20030319
2003/3/20,1.27,4.25,2.25,20030320
2003/3/21,1.27,4.25,2.25,20030321
2003/3/22,1.27,4.25,2.25,20030322
2003/3/23,1.27,4.25,2.25,20030323
2003/3/24,1.27,4.25,2.25,20030324
2003/3/25,1.27,4.25,2.25,20030325
2003/3/26,1.22,4.25,2.25,20030326
2003/3/27,1.22,4.25,2.25,20030327
2003/3/28,1.22,4.25,2.25,20030328
2003/3/29,1.22,4.25,2.25,20030329
2003/3/30,1.22,4.25,2.25,20030330
2003/3/31,1.22,4.25,2.25,20030331
2003/4/1,1.22,4.25,2.25,20030401
2003/4/2,1.28,4.25,2.25,20030402
2003/4/3,1.28,4.25,2.25,20030403
2003/4/4,1.28,4.25,2.25,20030404
2003/4/5,1.28,4.25,2.25,20030405
2003/4/6,1.28,4.25,2.25,20030406
2003/4/7,1.28,4.25,2.25,20030407
2003/4/8,1.28,4.25,2.25,20030408
2003/4/9,1.23,4.25,2.25,20030409
2003/4/10,1.23,4.25,2.25,20030410
2003/4/11,1.23,4.25,2.25,20030411
2003/4/12,1.23,4.25,2.25,20030412
2003/4/13,1.23,4.25,2.25,20030413
2003/4/14,1.23,4.25,2.25,20030414
2003/4/15,1.23,4.25,2.25,20030415
2003/4/16,1.27,4.25,2.25,20030416
2003/4/17,1.27,4.25,2.25,20030417
2003/4/18,1.27,4.25,2.25,20030418
2003/4/19,1.27,4.25,2.25,20030419
2003/4/20,1.27,4.25,2.25,20030420
2003/4/21,1.27,4.25,2.25,20030421
2003/4/22,1.27,4.25,2.25,20030422
2003/4/23,1.26,4.25,2.25,20030423
2003/4/24,1.26,4.25,2.25,20030424
2003/4/25,1.26,4.25,2.25,20030425
2003/4/26,1.26,4.25,2.25,20030426
2003/4/27,1.26,4.25,2.25,20030427
2003/4/28,1.26,4.25,2.25,20030428
2003/4/29,1.26,4.25,2.25,20030429
2003/4/30,1.28,4.25,2.25,20030430
2003/5/1,1.28,4.25,2.25,20030501
2003/5/2,1.28,4.25,2.25,20030502
2003/5/3,1.28,4.25,2.25,20030503
2003/5/4,1.28,4.25,2.25,20030504
2003/5/5,1.28,4.25,2.25,20030505
2003/5/6,1.28,4.25,2.25,20030506
2003/5/7,1.26,4.25,2.25,20030507
2003/5/8,1.26,4.25,2.25,20030508
2003/5/9,1.26,4.25,2.25,20030509
2003/5/10,1.26,4.25,2.25,20030510
2003/5/11,1.26,4.25,2.25,20030511
2003/5/12,1.26,4.25,2.25,20030512
2003/5/13,1.26,4.25,2.25,20030513
2003/5/14,1.25,4.25,2.25,20030514
2003/5/15,1.25,4.25,2.25,20030515
2003/5/16,1.25,4.25,2.25,20030516
2003/5/17,1.25,4.25,2.25,20030517
2003/5/18,1.25,4.25,2.25,20030518
2003/5/19,1.25,4.25,2.25,20030519
2003/5/20,1.25,4.25,2.25,20030520
2003/5/21,1.27,4.25,2.25,20030521
2003/5/22,1.27,4.25,2.25,20030522
2003/5/23,1.27,4.25,2.25,20030523
2003/5/24,1.27,4.25,2.25,20030524
2003/5/25,1.27,4.25,2.25,20030525
2003/5/26,1.27,4.25,2.25,20030526
2003/5/27,1.27,4.25,2.25,20030527
2003/5/28,1.24,4.25,2.25,20030528
2003/5/29,1.24,4.25,2.25,20030529
2003/5/30,1.24,4.25,2.25,20030530
2003/5/31,1.24,4.25,2.25,20030531
2003/6/1,1.24,4.25,2.25,20030601
2003/6/2,1.24,4.25,2.25,20030602
2003/6/3,1.24,4.25,2.25,20030603
2003/6/4,1.26,4.25,2.25,20030604
2003/6/5,1.26,4.25,2.25,20030605
2003/6/6,1.26,4.25,2.25,20030606
2003/6/7,1.26,4.25,2.25,20030607
2003/6/8,1.26,4.25,2.25,20030608
2003/6/9,1.26,4.25,2.25,20030609
2003/6/10,1.26,4.25,2.25,20030610
2003/6/11,1.24,4.25,2.25,20030611
2003/6/12,1.24,4.25,2.25,20030612
2003/6/13,1.24,4.25,2.25,20030613
2003/6/14,1.24,4.25,2.25,20030614
2003/6/15,1.24,4.25,2.25,20030615
2003/6/16,1.24,4.25,2.25,20030616
2003/6/17,1.24,4.25,2.25,20030617
2003/6/18,1.25,4.25,2.25,20030618
2003/6/19,1.25,4.25,2.25,20030619
2003/6/20,1.25,4.25,2.25,20030620
2003/6/21,1.25,4.25,2.25,20030621
2003/6/22,1.25,4.25,2.25,20030622
2003/6/23,1.25,4.25,2.25,20030623
2003/6/24,1.25,4.25,2.25,20030624
2003/6/25,1.21,4.25,2.21,20030625
2003/6/26,1.21,4.25,2.21,20030626
2003/6/27,1.21,4.25,2.21,20030627
2003/6/28,1.21,4.25,2.21,20030628
2003/6/29,1.21,4.25,2.21,20030629
2003/6/30,1.21,4.25,2.21,20030630
2003/7/1,1.21,4.25,2.21,20030701
2003/7/2,1.13,4.04,2,20030702
2003/7/3,1.13,4.04,2,20030703
2003/7/4,1.13,4.04,2,20030704
2003/7/5,1.13,4.04,2,20030705
2003/7/6,1.13,4.04,2,20030706
2003/7/7,1.13,4.04,2,20030707
2003/7/8,1.13,4.04,2,20030708
2003/7/9,0.96,4,2,20030709
2003/7/10,0.96,4,2,20030710
2003/7/11,0.96,4,2,20030711
2003/7/12,0.96,4,2,20030712
2003/7/13,0.96,4,2,20030713
2003/7/14,0.96,4,2,20030714
2003/7/15,0.96,4,2,20030715
2003/7/16,1.02,4,2,20030716
2003/7/17,1.02,4,2,20030717
2003/7/18,1.02,4,2,20030718
2003/7/19,1.02,4,2,20030719
2003/7/20,1.02,4,2,20030720
2003/7/21,1.02,4,2,20030721
2003/7/22,1.02,4,2,20030722
2003/7/23,1.01,4,2,20030723
2003/7/24,1.01,4,2,20030724
2003/7/25,1.01,4,2,20030725
2003/7/26,1.01,4,2,20030726
2003/7/27,1.01,4,2,20030727
2003/7/28,1.01,4,2,20030728
2003/7/29,1.01,4,2,20030729
2003/7/30,1.04,4,2,20030730
2003/7/31,1.04,4,2,20030731
2003/8/1,1.04,4,2,20030801
2003/8/2,1.04,4,2,20030802
2003/8/3,1.04,4,2,20030803
2003/8/4,1.04,4,2,20030804
2003/8/5,1.04,4,2,20030805
2003/8/6,0.97,4,2,20030806
2003/8/7,0.97,4,2,20030807
2003/8/8,0.97,4,2,20030808
2003/8/9,0.97,4,2,20030809
2003/8/10,0.97,4,2,20030810
2003/8/11,0.97,4,2,20030811
2003/8/12,0.97,4,2,20030812
2003/8/13,0.98,4,2,20030813
2003/8/14,0.98,4,2,20030814
2003/8/15,0.98,4,2,20030815
2003/8/16,0.98,4,2,20030816
2003/8/17,0.98,4,2,20030817
2003/8/18,0.98,4,2,20030818
2003/8/19,0.98,4,2,20030819
2003/8/20,1.18,4,2,20030820
2003/8/21,1.18,4,2,20030821
2003/8/22,1.18,4,2,20030822
2003/8/23,1.18,4,2,20030823
2003/8/24,1.18,4,2,20030824
2003/8/25,1.18,4,2,20030825
2003/8/26,1.18,4,2,20030826
2003/8/27,1,4,2,20030827
2003/8/28,1,4,2,20030828
2003/8/29,1,4,2,20030829
2003/8/30,1,4,2,20030830
2003/8/31,1,4,2,20030831
2003/9/1,1,4,2,20030901
2003/9/2,1,4,2,20030902
2003/9/3,1.01,4,2,20030903
2003/9/4,1.01,4,2,20030904
2003/9/5,1.01,4,2,20030905
2003/9/6,1.01,4,2,20030906
2003/9/7,1.01,4,2,20030907
2003/9/8,1.01,4,2,20030908
2003/9/9,1.01,4,2,20030909
2003/9/10,0.96,4,2,20030910
2003/9/11,0.96,4,2,20030911
2003/9/12,0.96,4,2,20030912
2003/9/13,0.96,4,2,20030913
2003/9/14,0.96,4,2,20030914
2003/9/15,0.96,4,2,20030915
2003/9/16,0.96,4,2,20030916
2003/9/17,1.02,4,2,20030917
2003/9/18,1.02,4,2,20030918
2003/9/19,1.02,4,2,20030919
2003/9/20,1.02,4,2,20030920
2003/9/21,1.02,4,2,20030921
2003/9/22,1.02,4,2,20030922
2003/9/23,1.02,4,2,20030923
2003/9/24,1,4,2,20030924
2003/9/25,1,4,2,20030925
2003/9/26,1,4,2,20030926
2003/9/27,1,4,2,20030927
2003/9/28,1,4,2,20030928
2003/9/29,1,4,2,20030929
2003/9/30,1,4,2,20030930
2003/10/1,1.07,4,2,20031001
2003/10/2,1.07,4,2,20031002
2003/10/3,1.07,4,2,20031003
2003/10/4,1.07,4,2,20031004
2003/10/5,1.07,4,2,20031005
2003/10/6,1.07,4,2,20031006
2003/10/7,1.07,4,2,20031007
2003/10/8,0.99,4,2,20031008
2003/10/9,0.99,4,2,20031009
2003/10/10,0.99,4,2,20031010
2003/10/11,0.99,4,2,20031011
2003/10/12,0.99,4,2,20031012
2003/10/13,0.99,4,2,20031013
2003/10/14,0.99,4,2,20031014
2003/10/15,1.03,4,2,20031015
2003/10/16,1.03,4,2,20031016
2003/10/17,1.03,4,2,20031017
2003/10/18,1.03,4,2,20031018
2003/10/19,1.03,4,2,20031019
2003/10/20,1.03,4,2,20031020
2003/10/21,1.03,4,2,20031021
2003/10/22,1,4,2,20031022
